,bug,dark,dragon,electric,fairy,fight,fire,flying,ghost,grass,ground,ice,normal,poison,psychic,rock,steel,water,classfication,height_m,name,attack,pokedex_number,type1,type2,weight_kg,generation,is_legendary,image
671,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,Mount Pokémon,0.9,Skiddo,65,672,grass,grass,31.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/672.png
672,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,Mount Pokémon,1.7,Gogoat,100,673,grass,grass,91.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/673.png
673,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,Playful Pokémon,0.6,Pancham,82,674,fighting,fighting,8.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/674.png
674,1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,Daunting Pokémon,2.1,Pangoro,124,675,fighting,dark,136.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/675.png
675,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Poodle Pokémon,1.2,Furfrou,80,676,normal,normal,28.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/676.png
676,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,Restraint Pokémon,0.3,Espurr,48,677,psychic,psychic,3.5,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/677.png
677,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,Constraint Pokémon,0.6,Meowstic,48,678,psychic,psychic,8.5,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/678.png
678,0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,Sword Pokémon,0.8,Honedge,80,679,steel,ghost,2.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/679.png
679,0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,Sword Pokémon,0.8,Doublade,110,680,steel,ghost,4.5,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/680.png
680,0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,Royal Sword Pokémon,1.7,Aegislash,150,681,steel,ghost,53.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/681.png
681,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,Perfume Pokémon,0.2,Spritzee,52,682,fairy,fairy,0.5,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/682.png
682,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,Fragrance Pokémon,0.8,Aromatisse,72,683,fairy,fairy,15.5,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/683.png
683,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,Cotton Candy Pokémon,0.4,Swirlix,48,684,fairy,fairy,3.5,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/684.png
684,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,Meringue Pokémon,0.8,Slurpuff,80,685,fairy,fairy,5.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/685.png
685,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Revolving Pokémon,0.4,Inkay,54,686,dark,psychic,3.5,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/686.png
686,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,Overturning Pokémon,1.5,Malamar,92,687,dark,psychic,47.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/687.png
687,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,Two-Handed Pokémon,0.5,Binacle,52,688,rock,water,31.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/688.png
688,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,Collective Pokémon,1.3,Barbaracle,105,689,rock,water,96.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/689.png
689,0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,Mock Kelp Pokémon,0.5,Skrelp,60,690,poison,water,7.3,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/690.png
690,0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,Mock Kelp Pokémon,1.8,Dragalge,75,691,poison,dragon,81.5,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/691.png
691,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,Water Gun Pokémon,0.5,Clauncher,53,692,water,water,8.3,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/692.png
692,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,Howitzer Pokémon,1.3,Clawitzer,73,693,water,water,35.3,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/693.png
693,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,Generator Pokémon,0.5,Helioptile,38,694,electric,normal,6.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/694.png
694,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,Generator Pokémon,1.0,Heliolisk,55,695,electric,normal,21.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/695.png
695,1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,Royal Heir Pokémon,0.8,Tyrunt,89,696,rock,dragon,26.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/696.png
696,1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,Despot Pokémon,2.5,Tyrantrum,121,697,rock,dragon,270.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/697.png
697,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,Tundra Pokémon,1.3,Amaura,59,698,rock,ice,25.2,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/698.png
698,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,Tundra Pokémon,2.7,Aurorus,77,699,rock,ice,225.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/699.png
699,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,Intertwining Pokémon,1.0,Sylveon,65,700,fairy,fairy,23.5,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/700.png
700,0.25,0.5,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,Wrestling Pokémon,0.8,Hawlucha,92,701,fighting,flying,21.5,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/701.png
701,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,Antenna Pokémon,0.2,Dedenne,58,702,electric,fairy,2.2,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/702.png
702,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,Jewel Pokémon,0.3,Carbink,50,703,rock,fairy,5.7,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/703.png
703,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,Soft Tissue Pokémon,0.3,Goomy,50,704,dragon,dragon,2.8,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/704.png
704,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,Soft Tissue Pokémon,0.8,Sliggoo,75,705,dragon,dragon,17.5,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/705.png
705,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,Dragon Pokémon,2.0,Goodra,100,706,dragon,dragon,150.5,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/706.png
706,0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,Key Ring Pokémon,0.2,Klefki,80,707,steel,fairy,3.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/707.png
707,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,Stump Pokémon,0.4,Phantump,70,708,ghost,grass,7.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/708.png
708,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,Elder Tree Pokémon,1.5,Trevenant,110,709,ghost,grass,71.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/709.png
709,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,Pumpkin Pokémon,0.8,Pumpkaboo,66,710,ghost,grass,15.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/710.png
710,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,Pumpkin Pokémon,1.7,Gourgeist,100,711,ghost,grass,39.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/711.png
711,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,Ice Chunk Pokémon,1.0,Bergmite,69,712,ice,ice,99.5,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/712.png
712,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,Iceberg Pokémon,2.0,Avalugg,117,713,ice,ice,505.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/713.png
713,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,Sound Wave Pokémon,0.5,Noibat,30,714,flying,dragon,8.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/714.png
714,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,Sound Wave Pokémon,1.5,Noivern,70,715,flying,dragon,85.0,6,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/715.png
715,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,Life Pokémon,3.0,Xerneas,131,716,fairy,fairy,215.0,6,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/716.png
716,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,Destruction Pokémon,5.8,Yveltal,131,717,dark,flying,203.0,6,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/717.png
717,1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,Order Pokémon,5.0,Zygarde,100,718,dragon,ground,284.6,6,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/718.png
718,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,Jewel Pokémon,0.7,Diancie,160,719,rock,fairy,8.8,6,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/719.png
719,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,Mischief Pokémon (Confined)Djinn Pokémonn (Unbound),,Hoopa,160,720,psychic,ghost,,6,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/720.png
720,0.5,1.0,1.0,2.0,0.5,1.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,Steam Pokémon,1.7,Volcanion,110,721,fire,water,195.0,6,1,https://assets.pokemon.com/assets/cms2/img/pokedex/full/721.png
721,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,Grass Quill Pokémon,0.3,Rowlet,55,722,grass,flying,1.5,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/722.png
722,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,Blade Quill Pokémon,0.7,Dartrix,75,723,grass,flying,16.0,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/723.png
723,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,Arrow Quill Pokémon,1.6,Decidueye,107,724,grass,ghost,36.6,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/724.png
724,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,Fire Cat Pokémon,0.4,Litten,65,725,fire,fire,4.3,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/725.png
725,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,Fire Cat Pokémon,0.7,Torracat,85,726,fire,fire,25.0,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/726.png
726,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,Heel Pokémon,1.8,Incineroar,115,727,fire,dark,83.0,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/727.png
727,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,Sea Lion Pokémon,0.4,Popplio,54,728,water,water,7.5,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/728.png
728,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,Pop Star Pokémon,0.6,Brionne,69,729,water,water,17.5,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/729.png
729,0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,Soloist Pokémon,1.8,Primarina,74,730,water,fairy,44.0,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/730.png
730,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,Woodpecker Pokémon,0.3,Pikipek,75,731,normal,flying,1.2,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/731.png
731,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,Bugle Beak Pokémon,0.6,Trumbeak,85,732,normal,flying,14.8,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/732.png
732,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,Cannon Pokémon,1.1,Toucannon,120,733,normal,flying,26.0,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/733.png
733,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Loitering Pokémon,0.4,Yungoos,70,734,normal,normal,6.0,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/734.png
734,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Stakeout Pokémon,0.7,Gumshoos,110,735,normal,normal,14.2,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/735.png
735,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,Larva Pokémon,0.4,Grubbin,62,736,bug,bug,4.4,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/736.png
736,1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,Battery Pokémon,0.5,Charjabug,82,737,bug,electric,10.5,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/737.png
737,1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,Stag Beetle Pokémon,1.5,Vikavolt,70,738,bug,electric,45.0,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/738.png
738,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,Boxing Pokémon,0.6,Crabrawler,82,739,fighting,fighting,7.0,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/739.png
739,0.5,0.5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,1.0,Woolly Crab Pokémon,1.7,Crabominable,132,740,fighting,ice,180.0,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/740.png
740,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,Dancing Pokémon,0.6,Oricorio,70,741,fire,flying,3.4,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/741.png
741,0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,Bee Fly Pokémon,0.1,Cutiefly,45,742,bug,fairy,0.2,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/742.png
742,0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,Bee Fly Pokémon,0.2,Ribombee,55,743,bug,fairy,0.5,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/743.png
743,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,Puppy Pokémon,0.5,Rockruff,65,744,rock,rock,9.2,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/744.png
744,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,Wolf Pokémon,,Lycanroc,115,745,rock,rock,,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/745.png
745,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,Small Fry Pokémon,0.2,Wishiwashi,140,746,water,water,0.3,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/746.png
746,0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,Brutal Star Pokémon,0.4,Mareanie,53,747,poison,water,8.0,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/747.png
747,0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,Brutal Star Pokémon,0.7,Toxapex,63,748,poison,water,14.5,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/748.png
748,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,Donkey Pokémon,1.0,Mudbray,100,749,ground,ground,110.0,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/749.png
749,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,Draft Horse Pokémon,2.5,Mudsdale,125,750,ground,ground,920.0,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/750.png
750,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,Water Bubble Pokémon,0.3,Dewpider,40,751,water,bug,4.0,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/751.png
751,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,Water Bubble Pokémon,1.8,Araquanid,70,752,water,bug,82.0,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/752.png
752,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,Sickle Grass Pokémon,0.3,Fomantis,55,753,grass,grass,1.5,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/753.png
753,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,Bloom Sickle Pokémon,0.9,Lurantis,105,754,grass,grass,18.5,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/754.png
754,1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,Illuminating Pokémon,0.2,Morelull,35,755,grass,fairy,1.5,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/755.png
755,1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,Illuminating Pokémon,1.0,Shiinotic,45,756,grass,fairy,11.5,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/756.png
756,0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,Toxic Lizard Pokémon,0.6,Salandit,44,757,poison,fire,4.8,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/757.png
757,0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,Toxic Lizard Pokémon,1.2,Salazzle,64,758,poison,fire,22.2,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/758.png
758,0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,Flailing Pokémon,0.5,Stufful,75,759,normal,fighting,6.8,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/759.png
759,0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,Strong Arm Pokémon,2.1,Bewear,125,760,normal,fighting,135.0,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/760.png
760,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,Fruit Pokémon,0.3,Bounsweet,30,761,grass,grass,3.2,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/761.png
761,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,Fruit Pokémon,0.7,Steenee,40,762,grass,grass,8.2,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/762.png
762,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,Fruit Pokémon,1.2,Tsareena,120,763,grass,grass,21.4,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/763.png
763,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,Posy Picker Pokémon,0.1,Comfey,52,764,fairy,fairy,0.3,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/764.png
764,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,Sage Pokémon,1.5,Oranguru,60,765,normal,psychic,76.0,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/765.png
765,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,Teamwork Pokémon,2.0,Passimian,120,766,fighting,fighting,82.8,7,0,https://assets.pokemon.com/assets/cms2/img/pokedex/full/766.png
